# as_of_year	respondent_id	agency_name	agency_abbr	agency_code	loan_type_name	loan_type	property_type_name	property_type	loan_purpose_name	loan_purpose	owner_occupancy_name	owner_occupancy	loan_amount_000s	preapproval_name	preapproval	action_taken_name	action_taken	msamd_name	msamd	state_name	state_abbr	state_code	county_name	county_code	census_tract_number	applicant_ethnicity_name	applicant_ethnicity	co_applicant_ethnicity_name	co_applicant_ethnicity	applicant_race_name_1	applicant_race_1	applicant_race_name_2	applicant_race_2	applicant_race_name_3	applicant_race_3	applicant_race_name_4	applicant_race_4	applicant_race_name_5	applicant_race_5	co_applicant_race_name_1	co_applicant_race_1	co_applicant_race_name_2	co_applicant_race_2	co_applicant_race_name_3	co_applicant_race_3	co_applicant_race_name_4	co_applicant_race_4	co_applicant_race_name_5	co_applicant_race_5	applicant_sex_name	applicant_sex	co_applicant_sex_name	co_applicant_sex	applicant_income_000s	purchaser_type_name	purchaser_type	denial_reason_name_1	denial_reason_1	denial_reason_name_2	denial_reason_2	denial_reason_name_3	denial_reason_3	rate_spread	hoepa_status_name	hoepa_status	lien_status_name	lien_status	edit_status_name	edit_status	sequence_number	population	minority_population	hud_median_family_income	tract_to_msamd_income	number_of_owner_occupied_units	number_of_1_to_4_family_units	application_date_indicator	redlining_score
2017	6443809990	Department of Housing and Urban Development	HUD	7	VA-guaranteed	3	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	131	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0017.00	Information not provided by applicant in mail, Internet, or telephone application	3	Information not provided by applicant in mail, Internet, or telephone application	3	Information not provided by applicant in mail, Internet, or telephone application	6									Information not provided by applicant in mail, Internet, or telephone application	6									Male	1	Female	2		Ginnie Mae (GNMA)	2								Not a HOEPA loan	2	Secured by a first lien	1				4445	39.54999923706055	50500	107.66000366210938	1417	1806		0.44394986347902543
2017	41-1795868	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	64	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0018.00	Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	14	Loan was not originated or was not sold in calendar year covered by register	0								Not a HOEPA loan	2	Secured by a first lien	1				2294	47.16999816894531	50500	76.75	706	1133		0.33161589940616526
2017	7197000003	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	51	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0020.00	Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	10	Ginnie Mae (GNMA)	2								Not a HOEPA loan	2	Secured by a first lien	1				3201	72.06999969482422	50500	61.41999816894531	650	1460		0.7193196445799027
2017	7197000003	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	160	Preapproval was not requested	2	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0023.00	Information not provided by applicant in mail, Internet, or telephone application	3	Information not provided by applicant in mail, Internet, or telephone application	3	Information not provided by applicant in mail, Internet, or telephone application	6									Information not provided by applicant in mail, Internet, or telephone application	6									Information not provided by applicant in mail, Internet, or telephone application	3	Information not provided by applicant in mail, Internet, or telephone application	3	56	Freddie Mac (FHLMC)	3								Not a HOEPA loan	2	Secured by a first lien	1				3342	64.2699966430664	50500	64.52999877929688	727	1382		0.35456869388578655
2017	7197000003	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	88	Preapproval was not requested	2	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0024.00	Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	40	Ginnie Mae (GNMA)	2								Not a HOEPA loan	2	Secured by a first lien	1				1804	65.41000366210938	50500	82.98999786376953	442	874		0.5101115161488394
2017	76-0236067	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	72	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0024.00	Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Male	1	No co-applicant	5	53	Fannie Mae (FNMA)	1								Not a HOEPA loan	2	Secured by a first lien	1				1804	65.41000366210938	50500	82.98999786376953	442	874		0.5101115161488394
2017	0000068240	National Credit Union Administration	NCUA	5	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	80	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0025.00	Hispanic or Latino	1	Hispanic or Latino	1	White	5									White	5									Information not provided by applicant in mail, Internet, or telephone application	3	Information not provided by applicant in mail, Internet, or telephone application	3	32	Loan was not originated or was not sold in calendar year covered by register	0								Not a HOEPA loan	2	Secured by a first lien	1				3040	64.05000305175781	50500	75.41000366210938	571	1252		0.332893418435743
2017	7197000003	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	113	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0027.00	Not Hispanic or Latino	2	Not Hispanic or Latino	2	American Indian or Alaska Native	1									Asian	2									Information not provided by applicant in mail, Internet, or telephone application	3	Information not provided by applicant in mail, Internet, or telephone application	3	70	Ginnie Mae (GNMA)	2								Not a HOEPA loan	2	Secured by a first lien	1				5417	59.91999816894531	50500	70.0199966430664	1466	2186		1.0
2017	75-2921540	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	98	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0027.00	Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	41	Fannie Mae (FNMA)	1								Not a HOEPA loan	2	Secured by a first lien	1				5417	59.91999816894531	50500	70.0199966430664	1466	2186		1.0
2017	0000068671	National Credit Union Administration	NCUA	5	VA-guaranteed	3	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	177	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0027.00	Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Female	2	No co-applicant	5	32	Loan was not originated or was not sold in calendar year covered by register	0								Not a HOEPA loan	2	Secured by a first lien	1				5417	59.91999816894531	50500	70.0199966430664	1466	2186		1.0
2017	7197000003	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	116	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0028.01	Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Male	1	No co-applicant	5	86	Loan was not originated or was not sold in calendar year covered by register	0								Not a HOEPA loan	2	Secured by a first lien	1				5318	55.31999969482422	50500	84.33000183105469	1396	1947		0.0
2017	0000068671	National Credit Union Administration	NCUA	5	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	167	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0028.01	Information not provided by applicant in mail, Internet, or telephone application	3	Information not provided by applicant in mail, Internet, or telephone application	3	Information not provided by applicant in mail, Internet, or telephone application	6									Information not provided by applicant in mail, Internet, or telephone application	6									Information not provided by applicant in mail, Internet, or telephone application	3	Information not provided by applicant in mail, Internet, or telephone application	3	56	Other type of purchaser	9							01.61	Not a HOEPA loan	2	Secured by a first lien	1				5318	55.31999969482422	50500	84.33000183105469	1396	1947		0.0
2017	7197000003	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	110	Preapproval was not requested	2	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0028.02	Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	31	Fannie Mae (FNMA)	1								Not a HOEPA loan	2	Secured by a first lien	1				3761	43.41999816894531	50500	97.16000366210938	1073	1624		0.0
2017	84-1040263	Department of Housing and Urban Development	HUD	7	VA-guaranteed	3	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	112	Preapproval was not requested	2	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0028.02	Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Male	1	No co-applicant	5	31	Other type of purchaser	9								Not a HOEPA loan	2	Secured by a first lien	1				3761	43.41999816894531	50500	97.16000366210938	1073	1624		0.0
2017	0000004742	Office of the Comptroller of the Currency	OCC	1	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	172	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0028.02	Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Information not provided by applicant in mail, Internet, or telephone application	3	No co-applicant	5	59	Fannie Mae (FNMA)	1								Not a HOEPA loan	2	Secured by a first lien	1				3761	43.41999816894531	50500	97.16000366210938	1073	1624		0.0
2017	7197000003	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	150	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0028.02	Hispanic or Latino	1	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Female	2	No co-applicant	5	35	Loan was not originated or was not sold in calendar year covered by register	0								Not a HOEPA loan	2	Secured by a first lien	1				3761	43.41999816894531	50500	97.16000366210938	1073	1624		0.0
2017	7327200005	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	140	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0028.06	Hispanic or Latino	1	Not Hispanic or Latino	2	White	5									White	5									Male	1	Information not provided by applicant in mail, Internet, or telephone application	3	133	Life insurance company, credit union, mortgage bank, or finance company	7								Not a HOEPA loan	2	Secured by a first lien	1				3732	25.700000762939453	50500	138.86000061035156	1210	1737		0.6482573218312083
